"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","age_group"
1e+05,2,3,3,0,0,0,0,0,0,62300,63759,64448,38500,39469,40653,2464,1902,1378,1589,2000,1506,1,40
20000,2,2,2,0,0,0,0,0,0,14367,16130,18136,18258,19478,19866,2001,2600,701,1500,705,1000,1,20
120000,2,2,2,0,-1,-2,-1,-1,-1,100,0,0,618,9614,39133,0,0,618,9614,9970.625,1500,1,20
160000,2,2,2,-1,2,-1,0,-1,2,3139,1473,1863,390,930,390,0,1863,0,930,0,0,1,50
180000,2,1,1,1,-1,-1,-1,-1,-1,2788,5646,13647,30848,15520,558,5646,11046.125,10968.125,10039.875,558,10252.5,1,40
50000,1,1,2,0,0,0,0,0,0,17094,17779,19275,18829,15913,7561,2000,3000,1000,1000,1000,2115,1,30
350000,2,2,1,-1,-1,-1,-1,-1,-1,8760,5882,9845,4677,5767,6532,5932,9908,4692,5787,6548,4863,1,20
210000,2,1,2,0,0,0,0,0,0,66517,63828,60713,61949,61908,59914,3000,2500,6259,5000,3000,5000,1,20
20000,1,2,1,0,0,-1,-1,-1,-1,2946,0,1473,240,390,1320,0,1473,240,540,1320,0,1,50
30000,1,3,2,3,2,0,0,0,2,30588,26860,21165,21281,22938,22422,0,1646,762,2000,0,647,2,30
120000,2,1,2,0,0,0,0,0,0,35238,35907,31513,31659,30069,8005,1777,2254,1400,800,400,6262,1,20
170000,1,1,2,-1,2,-1,2,-1,-1,14479,27045,19041,12769,6283,3093,70,11046.125,64,6314,3107,3494,1,20
180000,2,2,2,-1,-1,0,-2,-2,-2,491,0,0,0,0,0,0,0,0,0,0,3738,1,30
240000,2,1,1,1,-1,-1,-1,-2,-1,0,222,1900,0,0,5435,222,1900,0,0,5435,7000,2,50
360000,2,1,2,-1,-1,-1,-1,0,-1,42524,53303,3924,43900,88865,12104,11165.625,5774.39123540435,10968.125,10039.875,9970.625,960,1,30
360000,1,1,2,-2,-2,-2,-2,-2,-2,2739,1200,3118,0,162,4857,1206,3133,0,162,4881,445,1,30
180000,2,2,1,1,-1,-1,-1,0,0,1591,150,8834,19565,14170,9017,150,8857,10968.125,502,3000,2707,1,30
240000,2,1,2,1,-1,0,0,0,0,0,18000,18485,17406,19345,21134,11165.625,2000,2000,2000,3000,2000,1,30
30000,2,3,1,1,2,2,2,2,0,28084,49028.0215946844,28741,30467,29858,28898,1950,200,2492,0,580,0,2,50
140000,2,2,1,-1,-1,-1,-1,-1,-1,2290,2290,2292,3365,1567,1707,2290,2292,3365,1567,1707,1707,1,30
80000,2,3,2,-1,-1,-1,-1,0,0,6607,6205,-1573,12481,4104,2052,6205,675,10968.125,0,0,3274,1,30
150000,2,1,2,-1,-1,-1,-1,-1,-1,1551,2961,4175,1707,4492,6149,2990,4175,1707,4492,6149,10252.5,2,20
380000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10028,9970.625,10252.5,1,30
50000,2,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,20
50000,1,2,1,1,1,-2,-2,-2,-2,36750,0,0,0,0,0,5000,0,0,0,0,0,1,50
120000,2,3,1,-2,-2,-2,-2,-2,-2,757,757,1549,757,757,1328,757,1549,757,757,1328,757,1,30
260000,1,2,1,-1,0,0,0,0,0,5227,10100,14909,19623,20012,20466,5000,5000,5000,716,776,5000,1,30
60000,2,2,1,2,2,2,2,2,0,40511,44019,45020,45785,44750,45578,4200,2000,1800,0,1700,3600,2,30
50000,1,2,2,0,0,0,0,-1,0,51129,50378,48282,0,2068,30135,2096,1000,0,2068,9970.625,1051,1,40
250000,1,1,2,-2,-2,-2,-2,-2,-2,-23,3102,4438,3416,40261.2898853724,1404,3125,4455,3417,0,1408,1717,2,30
210000,1,2,1,2,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8405,8495,7800,7378,7800,6900,2,30
80000,2,3,2,0,0,0,2,0,0,45412,32091,36633,35749,36353,37115,1900,5400,0,1500,1500,1600,2,40
80000,1,1,1,0,-1,-1,0,-1,-1,49735,25144,7905,7905,20616,7727,11165.625,8000,0,10039.875,7727,6191,1,40
30000,2,3,1,0,0,0,2,0,0,36956,35422,35714,32193,29979,28191,1553,3345,0,1000,1000,1000,1,40
10000,1,3,1,-1,-1,-1,-1,-1,-1,678,500,381,2977,1000,0,602,381,2986,1203,0,0,2,30
220000,2,2,2,-1,-1,-1,-1,0,-1,1051,735,419,1470,1154,735,735,419,1470,0,735,2205,2,20
120000,1,1,2,2,-1,0,0,-2,-1,1330,2103,2473,1162,0,3443,2103,1170,1162,0,3443,0,2,20
210000,2,1,1,0,0,-1,-1,-1,-1,24547,48302,4549,3085,7300,6583,4519,9098,3085,7300,6583,5060,2,30
170000,2,1,2,-1,-1,-1,-1,-1,-1,6699,2999,4896,68,2761,2673,2999,4904,68,2761,2673,1861,1,30
270000,1,3,2,1,2,2,2,0,0,157318,151902.875,145766.25,132543.5,122749,120258,0,11046.125,0,5760,5967,7488,1,30
50000,1,2,2,0,0,0,0,0,0,49259,47114,83908,18801,16494,19191,2500,3320,2000,1000,3000,1000,1,30
130000,1,2,2,0,0,0,0,0,0,65599,63875,57122,43076.4560392044,57992,61049,3000,3000,4000,4000,4000,5000,1,30
240000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7065,6002,10002,7030,6275,5312.60666378191,1,20
360000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10130,11046.125,8916,7725,8900,6956,1,30
10000,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,20
80000,2,2,2,0,0,2,2,2,2,49196,54033,52595,56709,55201,69270,6292,0,5000,0,9970.625,2600,1,20
90000,2,1,2,0,0,0,0,0,0,61799,62561,63069,62643,59265,59046,2400,2518,2514,2100,2500,2500,1,20
30000,1,2,2,0,-1,0,0,0,0,30210,27826,28672,29622,30271,24536,11165.625,1600,1500,1000,1000,1000,2,30
120000,1,1,2,1,-2,-1,-1,-2,-2,0,0,1990,0,0,0,0,1990,0,0,0,0,1,30
270000,2,2,1,1,2,2,2,2,2,160599.125,151902.875,145766.25,132543.5,122749,120258,10000,8000,0,10039.875,8000,0,2,30
20000,1,2,1,2,-1,0,0,0,0,390,18864,19499,19780,780,0,11165.625,1329,1000,0,0,0,2,30
60000,2,2,2,-1,0,0,0,0,0,56250,54971,55079,55525,56634,57052,2000,2100,2000,2000,2100,2050,1,20
270000,2,1,2,1,-2,-1,-1,-2,-2,0,0,6336,0,0,0,0,6336,0,0,0,0,1,20
80000,2,2,1,-2,-2,-2,-2,-2,-2,10593,41217,8815,24012,0,2229,11165.625,8815,10968.125,1153,2229,2190,1,40
210000,2,2,2,0,0,0,0,0,0,147812,135624,125469,103409,75498,72020,5000,7000,5000,4000,2447,3000,1,30
40000,1,1,2,2,-1,-1,-1,-1,2,1892,1889,1716,41710,42219,39774,1889,1716,10968.125,2800,0,1500,2,20
20000,2,2,1,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,20
2e+05,2,2,2,0,0,0,-1,-1,0,7886,7101,5378,5501,9402,9221,4500,3378,5501,9402,6000,5683,1,20
30000,2,2,1,0,0,2,2,2,2,21632,24267,24572,24872,25427,25860,3300,5774.39123540435,1000,1100,1000,1100,2,20
190000,1,2,2,0,0,0,0,-1,-1,3816,4575,5029,6494,678,11928,1100,1300,2000,678,9970.625,0,1,30
50000,2,3,1,0,0,0,0,0,0,22352,23244,20791,22104,22237,22703,1324,1351,1664,797,825,1030,1,40
5e+05,1,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,1,50
230000,2,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,30
360000,2,1,2,1,-1,-1,-1,-1,-1,0,7221,26194,0,3550,2511,7221,11046.125,0,3550,2511,6895,1,40
160000,2,3,1,-2,-2,-2,-2,-2,-2,170,1062,0,0,0,0,1062,0,0,0,0,0,1,30
50000,1,2,1,0,0,0,0,0,0,70820,50813,51131,49099,19739,19905,1998,2374,1130,523,537,633,1,50
180000,2,3,1,0,0,0,0,0,0,68450,69818,71298,72729,73627,75086,3100,3200,3210,2700,2800,3000,1,30
70000,2,3,1,2,2,2,2,2,2,55352,56448,57550,58008,58957,60367,2600,2600,2000,2500,4747.58493012534,2400,2,30
170000,1,1,1,-1,-1,-1,0,0,-1,10540,0,9871,9739,66,230,0,9871,0,0,230,10252.5,2,40
50000,1,2,1,0,0,0,-2,-2,-2,49139,50125,0,0,0,0,2500,0,0,0,0,0,1,20
290000,2,1,1,0,0,0,0,0,0,6615,8494,10336,15127,19685,29275,2000,2000,5000,5000,9970.625,5000,2,40
230000,2,2,2,0,0,2,-1,0,0,9530,12872,3724,132543.5,14788,21258,7000,0,10968.125,8000,9970.625,6000,1,30
5e+05,2,1,1,-1,-1,-1,0,0,-1,3994,7222,33823,130689,77736,151,8022,11046.125,10968.125,0,151,2682,1,30
50000,1,1,2,2,2,0,0,0,0,51042,48878,47884,29506,3672,8346,0,2354,1410,1500,4900,700,2,20
50000,2,3,1,2,0,0,0,0,0,48970,49366,49803,49830,49539,50418,2100,2128,2079,1896,4747.58493012534,1954,1,50
240000,1,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8494,7762,7176,7505,7273,7509,1,30
120000,1,2,2,0,0,0,0,0,2,131773,58259,54699,54832,53693,48731,3000,1944,5000,3692,0,2000,1,30
310000,2,2,1,0,0,0,0,0,0,44981,42940,43449,44925,42725,34303,1942,1460,1936,1742,1303,1249,1,30
1e+05,2,2,2,0,0,0,0,0,0,96707,89842,82669,70018,57847,43618,4070,4025,2511,1523,1292,1236,1,30
30000,2,3,1,2,0,0,0,0,0,27380,27384,28944,29850,29523,28925,1440,2000,1741,1164,1027,1500,1,40
240000,1,1,2,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,2,40
10000,1,2,2,3,2,2,0,0,0,4256,5113,4883,5155,5275,0,1081,0,353,375,0,0,1,20
130000,1,1,1,0,0,0,0,0,0,23970,23181,18912,19960,81985,80189,1288,1700,2000,10039.875,2885,3000,1,40
50000,1,1,2,0,0,2,2,2,2,29595,31798,32979,32152,34668,33961,3000,2000,0,3200,0,1600,2,20
30000,1,2,2,0,0,0,0,0,0,24079,25848,22299,23615,23933,24901,2500,2000,2000,1000,1500,1500,2,20
340000,2,3,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10015,10019,5138.90530494406,10039.875,9970.625,9014,1,30
30000,1,2,1,2,2,2,0,0,0,20801,23534,22875,24155,23739,22124,3400,0,2000,1500,900,1038,2,40
80000,2,2,1,0,0,-1,-1,-2,-2,4762,3235,1970,0,0,0,1000,1970,0,0,0,0,1,40
240000,1,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,40
50000,1,2,2,0,0,0,0,0,0,17771,18794,19062,19443,19849,20287,1311,1299,680,703,750,626,1,20
120000,2,2,2,0,0,0,0,0,-1,11296,12200,11761,6761,7189,1087,1400,1000,0,1000,1087,801,1,20
210000,1,2,2,-1,-1,-1,2,-1,0,1890,3037,2429,823,1089,1451,3037,1200,0,1089,1201,1031,1,30
110000,2,2,2,0,0,0,0,0,0,19980,20683,21654,21998,23255,24527,2500,5774.39123540435,1400,2000,1800,1100,1,20
150000,2,3,1,2,2,0,0,0,0,153994,147038,122498,75782,71306,38835.1843188217,0,5000,3000,3000,3000,5000,1,30
40000,2,2,2,0,0,2,0,0,0,37423,40742,38582,39478,39620,38687,3967,0,1858,1500,5000,1605,1,20
50000,1,2,2,0,0,0,0,0,0,27560,19002,8542,8711,8893,9070,1159,1142,311,322,324,335,1,40
210000,2,1,2,-1,-1,-1,-1,-1,-1,7631,5583,5583,5583,5583,5500,5583,5583,5583,5583,5500,5823,1,30
20000,2,1,2,0,0,0,-1,-1,-2,17693,13037,600,1040,0,0,1081,600,1040,800,0,0,1,20
210000,1,5,1,2,0,0,0,0,-1,160599.125,151902.875,124788,126946,93925,-285,9234,5185,4900,4526,9970.625,10252.5,1,30
80000,2,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,20
120000,2,2,2,0,0,0,0,0,0,110686,103869,90809,67313,16040,116654,7000,5000,5000,4000,9970.625,4593,1,20
50000,2,2,2,0,0,-1,0,0,-1,2410,0,4494,3034,2327,5892,0,4494,61,47,5892,164,1,30
120000,2,1,2,-1,-1,-1,-1,-1,-1,2946,384,1914,390,0,780,384,1920,390,0,780,0,2,20
20000,1,2,2,3,2,0,0,0,-2,20771,19935,3110,2140,0,0,0,1000,100,2000,0,0,2,20
420000,2,1,1,-1,0,0,-1,0,-1,440,1479,2940,3160,4160,883,1039,1500,3160,1000,883,10252.5,1,30
160000,2,5,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,30
190000,2,1,2,-1,-1,-1,-1,-1,-1,991,991,991,666,991,1316,991,991,666,991,1316,816,1,40
2e+05,2,2,1,1,-1,-1,2,0,0,59466,2970,1085,769,453,137,7970,1100,0,0,0,0,1,30
180000,1,2,2,-2,-2,-2,-2,-1,2,2294,1290,2109,600,476,326,1296,2120,901,476,0,326,1,20
350000,1,1,1,0,0,0,0,0,0,24297,25299,26329,27343,27886,28470,1411,1441,1455,998,1033,1038,1,40
230000,2,1,2,-2,0,-2,-2,-2,-1,0,0,0,0,0,150,5468.02654356607,0,0,0,150,150,1,30
165962.731341129,2,2,1,-1,2,-1,0,-1,-1,1991,991,7658,1000,1650,1000,0,7667,0,1650,1000,2000,1,30
240000,1,2,2,-1,-1,-1,0,-1,-1,1863,15172,8930,7324,10506,10625,11165.625,8930,0,10039.875,9970.625,10252.5,2,30
3e+05,2,2,1,1,-2,-2,-1,-1,-1,0,0,0,363,0,944,0,0,363,0,944,2000,2,30
50000,1,1,2,1,-2,-1,2,2,2,0,0,71,71,3871,3612,0,71,0,3800,0,0,2,20
1e+05,2,2,2,0,0,0,0,0,0,75012,77784,73535,72067,59495,56850,4000,3105,4069,3000,2500,2000,1,20
10000,1,2,2,-1,-1,-1,-1,-1,0,219,9110,9797,-10433,9767,9067,10400,5774.39123540435,0,10039.875,200,0,2,40
150000,1,1,2,1,2,2,2,2,2,143376,145607,145766.25,132543.5,122749,120258,6000,4500,5100,5322,20,5033,1,30
110000,2,2,1,0,0,0,0,0,2,66831,62435,59977,59411,55112,45025,3021,2800,2710,5227,0,1900,1,20
450000,1,1,2,-1,-1,-1,2,-1,0,757,1422,2469,1562,20030,9248,1422,2000,0,10039.875,1000,1000,1,30
70000,2,2,1,0,0,0,0,0,-1,66083,67681,40849,2917,1473,917,3017,2025,58,29,917,10252.5,1,40
90000,1,2,2,2,0,0,0,0,0,33382,35526,37513,38637,44088,35705,3000,3000,3000,10000,3000,2000,2,20
260000,2,1,1,0,0,2,0,0,0,131971,139305,89200,79702,79025,79997,10000,0,3012,3000,3000,4000,1,30
50000,1,2,2,0,0,0,0,0,0,46980,47809,49040,29662,28360,28831,1910,2141,1763,1161,1077,1167,2,20
60000,1,1,2,0,0,0,0,2,0,14853,19589,27176,29712,29099,31601,5000,8000,3000,0,3000,5312.60666378191,2,20
60000,2,1,2,-1,-1,-1,-1,-1,-1,20847,13801,14366,4889,273,11736,11165.625,11046.125,4889,273,9970.625,0,1,20
2e+05,2,2,1,0,0,0,-1,-1,-1,15150,16311,16900,5000,0,282,1411,1000,5000,0,282,8423,1,20
20000,2,2,1,1,2,2,0,0,0,17751,18963,18378,20000,19600,20000,1800,0,2400,0,400,1000,1,30
50000,1,1,2,0,0,0,0,0,0,20655,21718,22316,22762,20231,19445,1701,1299,745,711,1000,685,1,20
180000,2,1,1,1,2,0,0,0,0,114413,111165,117004,119542,122452,120258,0,10000,6000,5000,9970.625,6500,1,30
230000,2,2,1,1,-2,-2,-1,-1,-2,0,0,0,1990,0,0,0,0,1990,0,0,0,2,30
140000,1,2,2,0,0,0,0,0,0,36856,27919,24865,22892,50652,47334,1500,1273,607,10039.875,1712,1563,1,40
360000,2,1,2,-1,-1,-1,-1,-2,-2,1483,9386,2635,-227,-1763,-4303,9386,2643,227,1536,9970.625,10252.5,1,30
130000,2,1,2,0,0,0,0,0,0,116186,111703,105091,100046,96090,90359,5500,4500,3500,6011,3200,4000,1,20
50000,1,3,2,0,0,0,0,0,0,50114,50893,49660,29742,29311,29739,1991,1875,1044,1060,1211,1179,1,30
170000,2,2,2,0,0,0,0,0,0,117338,116936,115762,101581,100182,99565,4211,4002,4006,3412,3486,4000,1,40
10000,2,2,2,1,2,2,2,0,0,8599,9695,10385,9987,9987,0,1400,1000,0,0,0,0,2,20
30000,1,3,1,0,0,-1,-1,-1,-1,1946,1473,390,390,390,0,1000,390,390,390,0,780,1,40
1e+05,1,2,2,-1,-1,-1,-1,-1,-1,942,390,390,390,0,780,390,390,390,0,780,0,1,20
80000,1,2,2,0,0,0,0,0,0,78144,78940,80238,50642,50533,50758,3318,3463,1600,1770,9970.625,1753,1,40
30000,1,2,2,0,0,0,0,0,0,27526,28794,29480,29679,16451,0,1714,1400,599,0,0,5312.60666378191,1,30
50000,1,2,2,2,2,2,2,-1,0,22591,21523,24538,22402,9528,8447,0,3701,554,10026,421,6106,1,40
4e+05,2,1,2,-2,-2,-2,-2,-2,-2,7622,38849,13586,19502,3809,4512,11165.625,11046.125,10968.125,3930,7021,10252.5,1,20
150000,1,2,2,1,2,0,0,0,0,155963,148095,143845,132543.5,86265,88390,5468.02654356607,8000,5300,3500,5000,4000,1,20
80000,2,3,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,30
360000,2,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,40
50000,1,3,2,0,0,0,0,0,0,50343,24132,20109,19932,19762,10708,1319,1902,1200,30,1031,10252.5,1,20
170000,2,2,0,-1,0,0,0,0,0,44544,37432,38658,35458,30143,42215,2000,2165,2285,500,9970.625,2000,1,20
210000,2,3,2,1,-2,-1,-1,-1,-1,0,0,3104,4056,565,960,0,3104,4056,565,960,1958,2,30
5e+05,2,2,2,0,0,0,0,0,0,160599.125,151902.875,141177,130352,122749,113148,7412,4721,3854,3622,3433,3201,1,20
20000,2,1,2,0,0,-1,-1,-1,2,19000,15114,5831,14784,961,311,1000,5831,10968.125,4743.77725631769,0,10252.5,1,20
180000,2,1,2,-2,-2,-2,-2,-2,-1,160599.125,127111,74197,-19,-19,120258,4163,1898,0,0,9970.625,5100,1,20
30000,2,2,2,0,0,0,0,0,0,28716,26570,26829,26839,27449,25125,5468.02654356607,1600,1000,1000,1000,0,1,30
50000,1,2,2,0,0,-1,-1,-2,-2,30101,0,780,0,0,0,434,780,0,0,0,0,1,20
50000,1,2,2,-1,0,0,2,0,0,5696,6723,8619,8334,8510,8728,1277,2173,0,459,513,161,1,20
80000,1,1,2,0,0,0,0,0,0,65734,58048,53012,53571,56721,57312,3000,3404,2000,4000,3000,5000,1,20
5e+05,2,1,2,-2,-2,-2,-2,-2,-2,0,0,973,229,3330,7980,0,973,229,3330,7980,538,2,30
160000,2,1,1,-1,-1,-2,-2,-2,-2,2851,0,0,0,0,0,0,0,0,0,0,0,1,30
70000,2,2,1,0,0,0,0,0,0,41659,42652,43705,45965,46900,47884,1687,1740,3000,1700,1739,1770,1,20
1e+05,2,2,1,2,2,2,2,0,0,94935,98462,100978,96606,92062,90228,6018,5000,0,6040,4000,10252.5,1,50
1e+05,2,1,2,-1,3,2,-1,-1,-1,1331,1326,47029.2469020173,326,326,476,0,0,326,326,476,326,1,20
50000,2,2,1,0,0,0,0,0,0,48508,49213,38280,12305,6436,0,3037,1800,1130,2000,0,0,1,30
30000,2,3,1,2,2,2,2,-1,0,29468,29688,28919,28000,13393,10539,1000,159,10968.125,10039.875,12,5312.60666378191,2,50
210000,2,1,2,-1,0,0,0,0,0,85672,68394,70305,65626,64638,67498,6009,5000,5000,5000,5000,5000,1,20
450000,1,1,1,-1,-1,-1,-1,-1,-1,390,390,390,390,389,990,390,390,390,389,992,780,1,30
450000,1,1,2,1,2,2,2,-2,-2,153246,151659,10199,0,0,0,4009,2000,0,0,0,0,2,30
50000,2,2,1,0,0,-2,-2,-1,0,4468,0,0,0,3251,3484,0,0,0,3251,274,500,1,30
240000,1,3,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8737,7506,6501,6501,7001,10252.5,1,50
60000,1,1,2,0,0,0,0,2,2,40851,41891,44788,47728,48617,49669,2000,3600,3700,1800,2000,0,1,20
130000,1,2,2,0,0,0,0,0,0,21395,31030,40523,54838,78769,82478,10000,10000,10968.125,10039.875,5000,5000,1,30
20000,1,3,2,0,0,0,0,0,0,17180,17715,18841,18989,11583,11859,1500,1500,1000,1000,1000,1000,1,40
210000,1,1,2,1,2,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,6000,8000,5138.90530494406,6000,5700,5700,1,30
360000,2,2,2,-2,-2,-2,-2,-2,-2,724,1232,291,776,0,312,1232,291,776,0,312,576,1,30
80000,2,1,2,0,0,0,0,0,0,48006,48159,46099,47039,48286,48974,2100,3000,2000,2000,2000,2000,1,30
80000,2,2,1,0,0,0,0,0,0,2795,3807,4595,5172,5278,3206,1067,1121,1000,106,64,1000,1,40
280000,2,1,2,-1,-1,-1,-2,-2,-2,26679,52223,25088,9427,2829,198,11165.625,11046.125,9427,2838,198,4139,1,30
210000,2,2,2,0,0,0,0,0,0,79453,61742,65068,73934,74752,82638,3000,5000,10000,2800,9970.625,5000,2,20
20000,1,3,2,0,0,0,-1,0,-1,2331,3544,3064,1587,-193,3107,2700,2300,2100,0,5000,0,2,20
150000,1,1,2,0,0,0,0,0,0,51568,52952,95134,31578,26089,16624,3000,11046.125,2000,2000,5000,6000,1,20
130000,2,3,1,0,0,0,0,0,0,42553,43606,44577,45013,45695,46283,1740,1711,1587,1823,1956,1125,1,30
240000,2,1,2,-2,-2,-2,-2,-2,-2,103344,0,0,0,0,0,0,0,0,0,0,10252.5,1,40
30000,1,1,2,0,0,0,0,2,2,27748,24640,51026,27400,26823,28621,1500,1500,4200,0,2252,0,1,30
110000,2,2,1,0,0,0,2,0,0,84589,85418,38333,37419,38199,38957,3700,4890,0,1535,1545,1500,1,40
160000,1,1,2,-1,2,2,-2,-2,-2,23037,22260,0,0,0,0,0,0,0,0,0,0,2,30
120000,1,2,2,0,0,0,0,0,0,123772,121289,116645,119191,116549,119507,6000,5800,6000,4400,5000,4800,1,40
50000,2,2,1,0,0,0,0,0,0,41598,35995,33059,32663,29608,28939,1825,1593,1458,1186,1198,1114,1,30
50000,1,3,2,0,0,2,0,0,-1,7334,7344,5420,4104,1596,1594,2500,0,1596,0,1594,0,2,20
50000,1,2,2,1,2,0,0,0,0,15323,14780,15889,16650,18535,18924,0,1354,1115,2000,520,600,2,40
230000,2,1,1,-2,-2,-2,-2,-2,-2,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1,60
170000,1,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7540,7540,6301,6517,6035,6435,1,40
220000,1,1,2,1,2,-1,-1,0,-1,7311,5590,1066,2404,1338,19082,0,1066,2404,0,9970.625,4421,1,30
160000,1,2,2,2,2,2,2,2,2,73820,72341,76917,75370,81943,80203,0,5500,0,7500,0,2000,2,30
180000,2,1,2,-1,3,2,0,-1,2,1880,1702,1196,870,3028,2508,0,0,0,3028,0,326,1,30
290000,2,2,1,0,0,0,0,0,0,19281,21654,20073,25966,22347,12572,6654,1476,10002,447,251,10252.5,1,40
165962.731341129,2,2,2,0,0,0,-1,0,0,29300,18988,6893,49379,49161,50646,1214,2000,10968.125,1500,2000,10252.5,1,20
110000,1,3,2,0,0,0,0,0,0,113928,49028.0215946844,110399,48532,44703,47869,4915,4379,10968.125,5000,5307,5312.60666378191,1,40
20000,2,2,2,0,0,2,0,0,0,18355,20259,19534,16467,15746,13246,2900,10,577,430,1017,4,1,20
160000,2,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,40
420000,1,1,1,-1,2,-1,-1,-1,-1,860,430,2010,6058,160,580,0,2010,6058,160,1000,430,1,30
50000,1,2,2,0,0,0,0,0,0,47373,48076,23459,16175,17753,18302,2000,2083,2000,2000,1000,1000,1,20
50000,2,2,2,1,2,0,0,0,2,5139,4911,5924,6822,7411,9146,0,1102,1000,1000,2000,3000,1,20
50000,1,2,2,0,0,0,0,-2,-1,50611,41732,41111,-39,-39,18056,2200,2200,0,0,9970.625,1000,1,40
1e+05,2,2,2,2,2,2,2,2,2,30067,36705,35847,37939,38619,37868,7500,0,3500,1600,0,1600,2,20
230000,2,3,1,-1,-1,0,0,-2,-1,500,14883,33151,0,0,469,11165.625,11046.125,0,0,469,716,1,40
130000,2,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1313,1,20
1e+05,1,2,1,0,0,-1,-1,-1,-1,23908,3360,560,480,480,390,1000,560,500,480,390,390,1,50
90000,1,3,2,3,2,0,0,0,0,92154,87700,61110,14223,9784,5155,0,5774.39123540435,1000,477,103,0,2,20
60000,2,3,1,0,0,2,2,2,0,26536,26443,18486,19077,18487,18429,5000,0,3000,2,1000,1000,1,40
230000,2,1,1,0,0,0,-1,0,0,30341,25981,24092,65840,56538,51522,5000,5000,10968.125,2000,2000,10000,1,30
150000,1,1,2,-1,2,-1,-1,-1,-1,1980,990,990,990,990,1980,0,990,990,990,1980,0,1,40
120000,2,2,1,-1,-1,-1,-1,-1,-1,4100,7270,820,820,2870,970,7270,820,820,2870,970,820,1,30
220000,1,2,1,0,0,-1,-1,-2,-2,45075,8840,1369,5924,1759,1824,8840,6643,5924,1759,1824,7022,1,40
220000,1,1,2,0,0,0,0,0,0,158882,151902.875,145766.25,132543.5,122749,29765,8000,5669,7599,10039.875,2303,2000,1,30
20000,2,2,2,-1,-1,-1,-1,-1,0,9763,925,4033,897,2147,1359,925,4033,1136,2147,407,700,1,30
350000,1,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,10000,10000,8200,9000,9000,1,30
210000,2,1,2,-1,-1,-1,-2,-1,-1,160599.125,2250,0,0,692,1560,2250,0,0,692,1560,1838,1,30
5e+05,1,2,2,-1,-1,-1,-1,0,-1,33179,97882,48017,49403,40018,54109,11165.625,11046.125,10968.125,201,9970.625,9905,1,40
5e+05,2,1,2,1,-1,-1,-1,-1,-1,0,640,31762,42935,2464,2532,640,11046.125,10968.125,10039.875,2532,5717,2,30
450000,1,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,7096,6604,9970.625,10000,1,30
110000,2,2,1,1,2,2,2,2,2,100987,101941,98364,103189,99578,104412,4600,0,8500,0,7700,3900,1,40
30000,1,3,2,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,1,20
80000,2,1,2,0,0,0,-2,-2,-2,30985,44300,0,0,0,0,11165.625,0,0,0,0,0,1,20
