"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","age_group"
20000,2,2,1,0,0,0,0,0,0,18141,17718,18058,18623,15692,15215,1600,1700,1509,1000,670,740,"0",20
20000,2,2,1,0,0,0,0,0,0,74510,75262,49919,43303,27929,15530,2734,1200,1077,3000,633,8000,"0",20
20000,1,2,1,3,4,3,2,2,4,18618,18040,17471,16893,21318,20412,0,0,0,4726,0,0,"1",60
310000,2,2,1,-2,-2,-2,-2,-2,-1,-606,44878,19950,79227,20097,25594,5468.02654356607,11046.125,10968.125,94,9970.625,10252.5,"0",40
80000,2,2,2,1,2,0,0,2,0,31040,30259,31712,33734,29822,30966,0,2000,2444,0,3000,1000,"1",20
10000,2,2,2,0,0,0,0,0,2,5964,7145,8144,8861,10104,9803,5468.02654356607,1283,1000,1535,0,1000,"0",20
280000,2,2,1,0,0,2,0,0,0,22715,37818,35497,30164,7164,7164,11165.625,17,3364,0,0,0,"0",60
50000,1,2,2,1,2,0,0,0,0,19203,17242,18245,18454,18685,19271,0,1299,807,678,897,800,"1",20
80000,2,2,2,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,"1",20
130000,2,1,2,0,-1,-1,0,0,0,15700,250,7671,12088,74088,63593,250,7671,5000,10039.875,3000,10252.5,"0",20
1e+05,1,1,1,2,2,0,0,0,0,27002,26274,27045,28598,30131,32356,0,1500,2000,2000,2700,1300,"1",40
410000,1,2,1,-2,-2,-2,-2,-1,-1,3827,9921,28961,2954,9942,2628,10534,11046.125,3483,10039.875,2636,10252.5,"0",30
30000,2,1,1,0,0,0,0,0,0,16496,17522,18531,18744,19291,19818,1597,1606,819,1000,1000,1623,"0",30
360000,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",40
180000,1,1,1,-1,-1,-1,-1,-1,0,325,49028.0215946844,325,1000,1100,1100,1260,325,1000,1100,0,0,"0",40
80000,2,2,2,0,0,0,0,0,0,51154.1449567723,91812,96599,93389,29716,27283,11165.625,6000,5122,5012,9970.625,10252.5,"0",30
50000,2,2,1,1,2,0,0,2,0,23250,22578,23611,25825,25111,25708,0,1397,2611,0,1000,1092,"1",30
5e+05,2,2,2,-2,-1,-1,-1,0,0,4543,8723,17058,19858,19974,22774,9001,10000,3000,10000,6000,10000,"0",30
50000,1,3,1,1,1,-2,-2,-2,-2,43200,0,0,0,0,0,6000,0,0,0,0,0,"0",30
1e+05,1,2,2,0,0,3,2,0,0,35169,39581,38678,37453,38013,0,5328,0,0,760,0,0,"0",30
120000,2,2,2,0,0,0,0,0,0,100727,96551,69676,44879,43532,44467,4324,3234,1448,1400,1400,1400,"1",20
2e+05,2,1,2,1,-2,-1,-1,-1,-1,0,0,3941,16405,-150,2327,0,3941,10968.125,0,2477,0,"0",20
120000,2,2,2,1,-2,-1,-1,-1,-2,0,0,12162,1553,0,0,0,11046.125,1553,0,0,5312.60666378191,"1",20
50000,1,3,2,1,-2,-2,-1,-1,-2,0,0,0,1000,0,0,0,0,1000,0,0,0,"0",30
260000,1,3,1,0,0,0,0,0,0,154927,151902.875,145766.25,132543.5,122749,120258,8000,6000,7100,5300,5000,5000,"0",40
450000,2,1,1,-1,-1,-2,2,-1,-1,403,0,0,390,390,390,0,0,390,390,390,390,"0",30
20000,1,2,2,0,0,0,0,0,0,19791,19591,15788,14911,11699,12224,1917,1000,1000,1000,1068,0,"1",20
80000,1,1,2,0,0,0,0,0,0,78038,79183,81356,63039,64371,65650,3000,3500,3500,2500,2351,2441,"0",20
2e+05,1,3,2,-1,-1,-1,-1,-1,-1,8355,8355,8355,8355,8355,8355,8355,8355,8355,8355,8355,8285,"0",20
30000,1,2,2,0,0,0,0,0,0,30465,27943,14588,30158,29562,29818,1630,2231,10968.125,1051,1103,1003,"0",20
190000,2,3,1,-1,-1,-2,-2,-2,-2,88,-468,-1024,-1397,-1953,-825,0,0,1580,556,2047,7932,"0",50
20000,1,2,2,0,0,0,0,0,0,8843,9262,7102,5035,40261.2898853724,2150,1115,1202,1000,117,246,0,"0",40
70000,2,3,1,2,2,0,-1,0,0,85863,78125,68899,69131,29289,29898,0,1378,10968.125,1185,1220,1119,"1",40
170000,1,1,2,0,0,0,0,0,0,145584,125746,127407,132543.5,64268,58970,6500,5609,10968.125,2700,2200,2200,"0",20
90000,1,3,2,0,0,0,0,0,0,83683,65192,46273,46979,48139,44432,4000,3000,1700,2000,1591,2647,"0",20
180000,2,1,2,-1,-1,2,2,-1,-1,3139,5853,2821,0,2821,0,2821,0,0,2821,0,176,"0",30
250000,1,1,1,1,-1,-1,-1,-1,-1,0,4190,21500,0,10180,7680,4190,11046.125,0,10039.875,7680,0,"1",50
50000,1,2,2,0,0,0,2,0,0,26538,27592,30627,28999,29607,29285,1500,3500,0,1051,1100,1040,"0",20
240000,1,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,64634,7003,8000,8000,2500,2400,2600,"0",30
210000,2,2,1,-2,-2,-1,-1,-1,-1,21639,8455,18062,3019,5587,28210,8455,11046.125,3019,5587,9970.625,2706,"0",40
170000,2,2,2,0,0,0,-1,-1,-1,13500,7499,7301,10342,14295,20471,1315,1200,10342,10039.875,9970.625,6401,"0",30
160000,1,2,1,3,2,0,0,0,0,26295,27074,28314,29341,31690,33993,1500,2000,1500,3000,3000,1500,"1",30
3e+05,1,1,1,-1,-1,-2,-2,-2,-2,4950,-337,-337,-337,-337,-337,0,0,0,4743.77725631769,0,2000,"0",40
80000,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,4747.58493012534,0,"1",20
120000,2,2,1,0,0,0,0,0,0,114644,117110,117050,117486,117720,118773,4320,4200,4200,4300,4400,4200,"0",30
5e+05,1,3,2,-2,-2,-2,-2,-2,-2,548,0,0,0,0,1769,0,0,0,0,1769,0,"0",30
50000,2,2,2,0,0,0,0,0,0,47406,48332,44295,43638,18788,15468,2200,2100,2228,1000,500,1150,"1",40
30000,2,1,1,0,0,0,0,0,0,27764,29276,28637,29325,30004,30506,2000,2000,1500,1100,1300,1000,"1",30
110000,2,2,2,1,2,2,0,0,0,104871,107422,101930,102111,101521,100240,8000,0,4000,4000,3600,3500,"0",20
2e+05,1,1,2,-1,-1,-2,-2,-1,-1,3253,3969,-8,2315,4255,2010,4005,326,2323,4264,2028,1857,"0",30
110000,1,3,1,-1,-1,-1,0,0,0,51154.1449567723,5050,63032,33228,31073,25035,5050,11046.125,1100,1100,1000,1000,"0",40
50000,2,2,1,0,0,0,0,0,0,51212,50658,48999,49388,48853,47765,2070,2357,1746,1628,1520,2202,"0",50
170000,1,2,2,0,0,0,0,0,0,108717,69632,56537,113576,122749,101452,8092,11046.125,10968.125,10039.875,6468,10252.5,"0",20
140000,1,3,1,-1,-1,-1,-1,-1,-1,13806,1003,1170,1003,1003,1003,1003,1170,1003,1003,1003,1003,"1",30
90000,2,1,2,2,2,2,0,0,0,7052,9370,47029.2469020173,10267,10350,10564,2605,0,1500,550,529,531,"1",20
20000,2,2,2,2,0,0,0,0,-2,18696,20086,20285,16530,0,0,1705,1418,2011,0,0,0,"1",20
150000,1,4,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,69995,60000,0,8500,8000,2500,1500,0,0,"1",20
310000,2,2,1,-2,-2,-2,-2,-2,-2,0,99,0,110,0,0,99,0,110,0,0,0,"0",40
120000,1,1,2,0,0,0,0,0,0,60109,44206,38083,36728,36952,35475,2415,1816,1381,1264,1228,1217,"0",20
160000,2,1,2,-2,-2,-2,-2,-2,-2,316,1599,2328,1798,1000,38835.1843188217,1617,2378,1798,1000,1442,0,"0",20
130000,2,3,2,0,0,0,0,0,0,113707,115323,120461,121177,4623,5402,5000,7000,5000,2000,2000,5000,"0",20
5e+05,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,"0",40
5e+05,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,"0",50
130000,1,2,1,0,0,0,0,0,0,39251,40772,40437,9919,10295,7964,2500,3200,1200,500,447,1000,"0",30
130000,2,2,2,0,0,0,0,0,2,42950,44293,45004,46257,49312,50252,2036,1747,2000,3800,1900,1900,"1",30
2e+05,2,1,1,1,-2,-2,-2,-2,-1,0,0,0,0,0,5659,0,0,0,0,5659,0,"0",30
230000,2,3,2,-1,2,-1,-1,0,-1,6155,5650,3004,4200,1400,4222,500,3004,4200,0,4222,4649,"1",20
20000,1,3,2,0,0,0,0,0,0,16500,17012,18181,19331,19113,17996,1281,1450,1600,382,383,345,"0",30
30000,2,2,2,0,0,0,0,0,0,24607,24430,23881,24234,24853,7814,1700,1600,1287,1296,500,1550,"0",20
150000,2,2,2,0,0,0,0,2,2,49278,50156,51849,54659,55681,53878,2000,2500,4300,2500,0,2800,"0",20
190000,2,2,2,0,0,0,0,2,0,70396,65185,53691,56997,55956,58020,5000,2000,4200,0,3000,9000,"1",30
180000,2,1,1,-1,2,-1,-1,-1,-1,1560,316,316,316,40261.2898853724,316,0,316,316,316,316,316,"1",40
360000,2,2,2,0,0,0,0,0,0,83412,77205,16250,13600,12640,0,3700,1123,500,640,0,0,"0",30
240000,2,2,2,0,0,0,0,0,0,66473,46296,36751,35625,33114,35473,8000,2002,1600,2000,3000,10000,"0",20
50000,2,2,2,0,0,0,0,0,0,33743,22989,15843,16825,14637,15397,2000,1400,2000,5000,1000,1000,"1",50
110000,2,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",40
250000,2,2,1,0,0,-2,-2,-2,-2,39936,16666,16998,17504,0,0,8666,11046.125,10968.125,0,0,0,"0",30
50000,2,2,2,0,0,0,0,0,0,47670,48447,49493,48497,18930,19329,1954,2000,10968.125,1000,664,1000,"0",50
20000,1,2,2,1,2,2,2,0,0,14542,14011,16899,16335,16509,17590,0,3132,0,742,1501,0,"1",20
5e+05,2,1,2,0,0,0,0,0,0,33107,34773,35426,28479,15729,7905,7000,6664,1500,501,5000,3000,"0",20
160000,2,2,1,0,0,2,0,0,2,137695,146193,139323,132543.5,122749,120258,11165.625,0,5100,10039.875,5205,0,"0",40
90000,2,2,3,0,0,0,0,0,0,91552,88751,54704,37660,32074,18372,11165.625,5023,5030,10039.875,9765,10000,"0",30
30000,2,2,2,1,2,0,0,0,0,29678,28878,26758,27462,40261.2898853724,29826,0,1751,1455,1007,2268,0,"1",30
165962.731341129,2,1,1,-1,-1,2,0,0,-1,5165,8559,6455,544,0,4694,6455,11,5,0,4694,5292,"1",30
50000,2,1,2,2,2,0,0,0,0,49546,48480,48621,17793,18224,18612,0,2200,700,700,674,608,"0",70
130000,1,2,2,0,0,0,-2,-2,-2,44826,40650,0,0,0,0,1092,0,0,0,0,0,"0",20
180000,2,1,1,-1,-1,-1,-1,-1,-1,8059,11622,16379,9795,8414,6557,11165.625,11046.125,9844,8456,6589,5823,"0",40
165962.731341129,2,2,1,0,0,0,0,0,0,19698,19224,18690,17392,16408,16343,1315,1254,596,592,594,553,"0",50
150000,1,2,2,0,0,0,0,0,0,77298,69832,66692,67518,64210,60747,3029,4000,2258,2500,2500,1624,"0",20
130000,1,2,2,-1,2,2,2,-1,-1,780,780,390,0,780,0,390,5774.39123540435,0,780,0,0,"0",30
50000,1,2,1,0,0,0,0,0,0,22178,21976,21697,20683,19283,19965,1700,1650,850,700,1000,1000,"0",30
50000,2,3,1,1,2,0,0,0,0,64069,59153,56275,53936,51740,49043,0,2031,1918,1993,1614,1789,"0",50
2e+05,2,2,1,-1,-1,-1,-1,-1,-1,1319,4997,3635,130,1209,938,4997,3650,130,1209,938,105,"1",30
30000,1,2,2,-1,-1,-1,-1,0,-1,390,390,390,1438,719,1588,390,390,1438,0,1588,0,"0",20
150000,1,2,1,0,0,0,0,0,0,125063,118843,137751,132543.5,122749,120258,10050,11046.125,5000,6088,5150,10000,"0",30
1e+05,1,3,1,0,0,-1,-1,-2,-2,12878,7702,2377,0,0,0,2000,2377,10968.125,0,0,0,"0",40
50000,1,2,1,-1,-1,2,-1,-1,-1,819,3003,1677,1177,1313,1085,2184,5,1180,1316,1088,0,"0",20
140000,2,1,2,-1,-1,-2,-1,-1,-1,4880,0,0,6560,3617,0,0,0,6560,3617,0,2770,"1",20
140000,2,2,1,0,0,0,0,0,0,47922,49930,51980,54606,55220,56527,2710,2760,3386,2000,2082,2000,"0",30
3e+05,2,2,1,0,0,0,0,0,0,23436,22055,18497,8426,11291,14449,1350,2008,301,3000,5000,5000,"0",50
10000,2,1,2,3,2,2,0,0,0,7067,8092,7820,8824,8996,9182,1291,0,1295,467,479,480,"1",20
180000,2,1,2,-1,-1,-1,-1,-1,-1,2196,1634,1586,1758,480,1918,1640,1586,1758,480,1918,2799,"1",30
220000,2,2,2,0,0,0,0,0,0,131598,132727,135509,132543.5,122749,120258,4800,4920,6520,5120,9970.625,0,"0",20
120000,1,1,2,-1,-1,-1,-2,-1,2,179,1403,0,0,473,323,1403,0,0,473,0,9438,"0",30
20000,2,3,1,-2,-2,-2,-2,-2,-1,18920,20030,21408,21974,22391,27189,1700,2000,1200,1000,9970.625,1000,"0",30
20000,1,2,2,1,2,0,0,0,0,20251,19637,19539,20080,18855,20130,0,2000,841,696,1600,0,"1",40
260000,2,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,120518,120258,10000,8000,5028,5000,5000,10000,"0",30
170000,2,2,1,-2,-2,-2,-2,-2,-2,736,736,1156,316,316,316,736,1156,316,316,316,316,"0",40
3e+05,2,1,1,-2,-2,-2,-2,-2,-2,0,0,811,1128,1750,819,0,811,1128,1760,819,753,"0",30
70000,2,2,1,0,0,0,0,0,0,18379,19571,22729,24346,24940,25539,1500,3500,2000,1000,1000,1500,"0",50
210000,2,3,1,0,0,-1,0,0,0,1406,0,712,1025,4584,0,0,712,1000,4000,0,821,"0",30
5e+05,2,2,2,0,-1,-1,-1,0,0,13631,3840,7527,77166,74397,77055,3840,7527,10968.125,3397,4055,2266,"0",30
160000,1,1,1,1,2,0,0,-2,-2,3310,49028.0215946844,1698,-51,-51,-51,0,1005,7,0,0,2821,"0",30
2e+05,1,1,1,0,0,0,0,0,0,91415,79928,23532,23632,12852,5799,11165.625,2023,5060,1549,3029,8419,"0",30
130000,1,3,2,1,0,0,0,0,0,101767,41823,33740,17009,11580,0,12,1407,347,11,0,0,"1",20
360000,2,2,2,2,2,2,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,30,10968.125,10004,7506,10252.5,"1",30
90000,2,2,1,0,0,0,0,0,0,43810,44504,46174,47193,48105,49327,1723,2393,2090,2000,2000,1803,"0",40
220000,2,2,2,0,0,0,0,0,-1,57222,151902.875,145766.25,74138,1808,95818,11165.625,11046.125,1483,1808,9970.625,2581,"0",20
50000,2,3,2,0,0,0,0,0,0,46687,47831,48764,47109,39415,39920,1896,1829,1924,1308,1480,1171,"1",20
60000,2,2,2,2,2,2,2,0,0,40351,41387,42117,41140,42110,42988,2000,1685,0,1655,1707,1718,"1",20
280000,2,4,1,0,-1,-1,2,2,-2,5380,390,1843,1663,-147,-147,400,1843,0,0,0,1647,"0",50
110000,2,2,1,0,0,0,0,0,0,109814,110215,40084,41101,41834,42874,4665,1670,1977,2000,2000,2000,"0",30
3e+05,2,2,1,0,0,0,0,0,0,147051,138726,139649,104245,56788,57920,6700,5800,5000,2200,2200,2600,"0",30
210000,2,1,1,-2,-2,-2,-2,-2,-2,1345,6087,947,500,1283,500,6087,947,500,1283,500,500,"0",30
30000,1,2,2,3,2,2,0,0,0,29774,30797,29216,29681,29321,28068,1800,0,1200,1000,1046,904,"1",40
5e+05,2,2,1,0,0,0,0,0,0,39734,149570,137549,130893,108030,120258,11165.625,4500,4500,5000,9970.625,4578,"0",40
360000,1,1,2,1,-2,-1,-1,-2,-1,0,0,1650,0,0,1650,0,1650,0,0,1650,0,"0",30
130000,1,3,2,-1,-1,-1,-2,-2,-2,7477,6519,1403,5773,2464,2108,6540,1411,5790,2571,2214,4172,"0",50
440000,2,2,2,-1,0,0,0,0,0,25154,27028,29098,21447,13547,16008,10011,5052,3163,5010,5000,5000,"0",20
20000,2,2,2,1,2,2,2,2,-2,4697,3800,5989,5761,0,0,0,2266,38,0,0,0,"1",20
80000,2,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",30
50000,1,1,2,0,0,2,0,0,0,47726,51161,48310,50332,47492,50782,5500,0,3000,3000,5000,0,"1",20
120000,1,2,1,1,2,2,2,2,2,39606,40679,39730,42148,44509,45643,2000,0,5138.90530494406,3200,2000,2000,"0",40
420000,1,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,"1",30
170000,1,2,2,-1,-1,0,-1,-1,-1,3362,64602,18070,910,9080,4839,11165.625,4000,910,9080,4839,5130,"0",20
180000,2,2,1,0,0,0,0,0,0,143301,146333,145766.25,127814,122749,120258,7000,5000,5000,4900,5000,5100,"0",30
460000,2,1,1,-1,0,0,0,0,0,11689,12911,15418,22465,25546,36452,2000,3000,8000,4000,9970.625,6000,"0",30
120000,2,2,2,0,0,0,0,0,0,116314,115653,108971,83592,40261.2898853724,32150,6019,5000,5000,2000,9970.625,10000,"0",20
1e+05,2,2,2,0,0,0,0,0,0,101887,102069,100657,101565,101116,101764,4902,4507,3936,3982,4135,3676,"0",20
30000,1,2,2,1,2,0,0,0,0,21871,21222,22555,23874,14500,16500,0,1681,2000,2000,2000,2000,"0",20
360000,1,1,1,0,0,0,0,0,0,14591,14828,14250,13780,15077,14009,3005,3024,4004,4008,3008,2024,"1",40
20000,1,2,1,0,0,0,2,2,-2,18706,17483,19509,18828,0,38835.1843188217,1275,3081,0,0,0,0,"1",30
60000,2,2,2,0,0,0,2,2,2,36434,39925,43350,42057,26877,26493,4100,4073,0,1600,0,1100,"1",30
60000,2,3,1,0,0,0,2,0,0,9928,11261,12853,12352,12703,13338,1500,2090,0,700,1000,1400,"1",30
50000,2,2,2,2,0,0,0,0,0,47076,48628,48524,8411,8587,8758,2617,2463,350,311,313,324,"1",20
190000,2,1,1,0,0,-1,-1,-1,-1,42740,46046,10725,1582,-46,4054,10000,11000,10968.125,0,4100,7500,"0",30
140000,2,2,2,0,0,0,0,0,0,24984,26010,27026,27714,28139,28697,1434,1450,1138,1021,1026,1061,"0",40
70000,2,3,1,0,0,0,0,0,0,71392,70757,71451,70654,70965,71373,3200,3400,2900,2750,3152,2700,"0",40
70000,1,1,2,2,2,0,0,0,2,45740,44727,45738,48977,52191,53242,0,1750,4000,4000,2060,2200,"1",40
150000,1,1,1,5,4,3,2,2,-2,160599.125,151902.875,145766.25,132543.5,122749,120258,0,0,0,5000,5000,0,"1",30
320000,1,1,2,-1,-1,-1,0,0,0,838,4288,24495,29226,41415,20738,4309,11046.125,5036,10039.875,1250,9,"0",20
260000,1,2,1,-1,-1,-1,0,0,-1,3382,2403,1161,772,383,1661,2519,1201,1,1,1668,2507,"0",60
160000,2,2,1,0,0,0,0,0,0,116744,94894,97589,78487,78592,81326,4000,4500,3000,3000,4000,5000,"0",20
30000,1,6,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",50
290000,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"1",50
110000,2,2,2,0,0,0,0,0,0,34486,43872,45140,46885,48129,49327,10000,2000,2500,2000,2000,2000,"0",20
50000,1,1,1,0,0,0,2,2,2,34384,35503,38931,38006,44357,43516,2000,4000,0,7000,0,2000,"0",40
30000,2,2,1,2,2,2,2,2,2,14909,15565,16620,16056,17386,16968,5468.02654356607,1600,0,1600,0,700,"1",50
120000,2,2,2,0,0,0,0,0,0,33814,35033,36175,15833,16170,16897,1766,1908,566,591,1000,626,"0",30
110000,1,2,2,0,0,0,0,0,0,91915,92168,90705,40086,41449,42260,3800,3818,1426,2000,2000,3261,"0",20
1e+05,2,2,2,0,0,2,0,0,0,87401,93476,91077,92885,94831,96907,7497,0,3324,3442,3653,4449,"1",20
240000,2,2,1,-1,0,-1,-1,-1,-1,18045,17401,47608,12279,75882,90611,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,"0",40
70000,1,1,2,2,2,2,2,2,2,33786,34730,35878,36392,36990,37751,1800,2000,1400,1500,1500,1600,"1",20
1e+05,2,2,1,1,-2,-2,-2,-1,2,-1651,-5469,-7292,-10938,5887,3882,0,0,0,10039.875,0,1823,"0",40
60000,2,2,1,0,0,2,0,0,0,60597,61332,58787,58472,57777,60985,5504,0,2304,2261,4600,2100,"1",30
50000,2,2,2,0,0,0,2,0,0,47020,48383,47231,20508,20584,19625,2139,2500,6,2000,2000,2000,"1",20
5e+05,2,1,2,0,0,0,0,0,0,67475,72191,64130,45766,45324,55011,6000,2332,1219,5000,9970.625,10252.5,"0",30
140000,1,2,1,0,0,0,0,0,0,135261,137999,141532,75815,65099,66445,4494,5303,2806,1825,1880,1901,"1",30
250000,1,1,2,-2,-1,-1,-2,-2,-2,4003,2527,1652,7734,3337,7866,2549,1715,8042,4023,9167,3036,"0",20
20000,1,1,2,0,0,0,0,0,0,20052,5328,18428,19709,19833,19376,1500,11046.125,2000,1000,900,1000,"0",20
50000,2,3,2,2,0,0,0,0,0,49644,94883,42097,32394,16658,17006,2047,5728,1300,1194,617,650,"1",20
10000,1,2,2,0,0,0,0,0,0,7606,7030,8454,9454,5784,0,2000,2000,1000,0,0,0,"1",20
360000,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",40
350000,1,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7600,8008,7200,7200,7500,7500,"0",40
290000,2,1,2,0,0,0,0,0,-1,44193,15950,15315,14199,9681,162,1380,1212,284,5000,162,380,"0",30
180000,1,1,2,0,0,0,0,0,-1,9853,18399,47029.2469020173,42347,-53,10653,10732,11046.125,10968.125,0,9970.625,9659,"0",20
480000,2,1,2,0,0,0,0,0,0,118986,62137,79556,97836,96299,88757,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,"0",30
50000,2,1,2,0,0,0,0,0,0,15213,16253,17289,18396,19089,19629,1300,1300,1400,1000,1000,1043,"0",20
230000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,9000,9500,6000,6150,6000,10252.5,"0",30
20000,2,2,2,0,0,0,0,0,0,15703,17140,18127,18605,16351,16928,2000,1600,1030,1000,1000,1000,"0",20
2e+05,2,2,2,-1,-1,-1,-1,0,0,18568,-49,980,3682,3682,0,0,1029,3682,0,0,590,"0",20
180000,2,2,2,0,0,0,-2,-1,0,11393,2963,0,0,351,1351,2000,0,0,351,1000,0,"0",20
80000,2,2,2,0,0,0,0,0,-1,80106,43289,21017,12883,-217,45966,1400,1500,1000,0,9970.625,1700,"1",50
5e+05,1,3,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,2786,7890,11046.125,10968.125,7714,3000,1543,"0",40
20000,1,2,2,0,0,0,0,0,0,19845,18245,17658,16576,13529,10387,1694,1368,547,504,347,6000,"0",30
20000,1,1,1,2,2,0,0,0,0,14246,13727,14725,15018,15338,15242,0,1238,531,555,547,533,"1",40
80000,2,2,1,1,2,2,2,0,0,84720,86221,84062,79076,31984,29306,3808,2804,30,1108,1108,1133,"1",30
70000,1,2,2,0,0,0,0,0,0,66888,69306,24348,24744,25195,25777,4000,1704,1100,1000,1000,1000,"0",30
140000,2,2,1,0,0,0,0,0,0,111496,112133,69529,70804,70781,66735,6022,3021,5012,5112,3000,5000,"1",40
10000,1,1,3,0,0,0,0,0,0,6772,7790,8799,8974,9162,9375,1128,1137,312,323,356,268,"1",40
160000,2,1,1,-1,-1,-1,-1,-1,-1,316,316,0,316,632,0,316,0,316,632,0,316,"0",30
240000,1,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7648,7900,8000,6500,6900,7000,"0",30
130000,1,2,2,0,0,0,0,2,2,95799,97858,100534,105347,103550,109733,4500,5200,8000,0,8100,0,"0",30
30000,2,2,2,0,0,0,0,2,0,25536,26635,27383,29061,28492,29850,1800,1500,2100,0,1800,1000,"0",20
140000,2,1,1,0,0,0,0,0,0,56764,57950,57668,55024,55883,55744,2115,2004,1941,2073,4747.58493012534,2132,"0",50
380000,1,1,1,0,0,0,0,0,0,59881,61070,62350,63623,64846,66204,2185,2263,2310,2282,2363,2380,"0",50
1e+05,1,1,2,0,0,0,0,0,0,93036,84071,82880,80958,78703,75589,3023,3511,3302,3204,3200,2504,"0",30
20000,2,2,1,0,0,0,-1,-1,0,19667,19974,5491,831,20088,19733,1500,1000,831,10039.875,1000,1100,"1",20
180000,1,2,1,0,0,0,0,0,0,84973,89989,94895,98738,122749,120258,6000,6000,5000,10039.875,9970.625,10252.5,"0",40
50000,2,2,2,-1,-1,-1,-1,0,-1,1580,306,995,1055,102,2110,306,995,1055,0,2110,0,"0",20
250000,2,1,2,0,0,0,0,0,0,18761,10656,7099,11758,17047,16483,4662,2101,7227,7865,8485,5777,"0",20
3e+05,1,2,1,1,-1,0,0,0,0,114324,151902.875,145766.25,132543.5,122749,120258,11165.625,8613,8000,10039.875,8093,6399,"1",40
280000,1,1,2,0,0,0,0,0,0,160599.125,151902.875,47029.2469020173,132543.5,122749,120258,10000,8000,6371,6217,5947,6288,"0",30
240000,2,1,1,-2,-2,-2,-2,-2,-2,6101,1202,3227,4039,1776,1513,1205,3236,4051,1781,1517,3630,"0",30
3e+05,2,1,1,0,0,0,0,0,0,30153,28384,26700,22554,11858,13838,2000,2000,2552,2000,3000,8000,"0",30
190000,2,2,1,0,0,2,2,2,0,86730,93705,91317,96079,94428,100618,9310,0,7200,0,8000,4000,"0",30
20000,1,3,1,0,0,0,0,0,0,18467,19106,19690,19684,19697,19849,1328,1302,686,701,855,988,"0",40
130000,2,2,1,-1,-1,-1,-1,-1,-1,579,1186,0,497,0,186,1186,0,497,0,186,0,"1",20
120000,2,2,2,0,0,0,0,0,0,32317,33496,34481,30102,30220,33523,2000,2000,2000,3000,6000,0,"0",20
170000,1,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7509,5573,4309,4239,5142,2856,"0",50
210000,1,2,1,-2,-2,-1,-1,-1,-1,0,0,106669,13333,12780,18472,0,5774.39123540435,10968.125,4743.77725631769,9970.625,10252.5,"1",30
140000,2,5,2,0,0,0,0,0,0,91226,83650,80037,53055,102587,98251,4182,4000,4000,10039.875,4000,3500,"0",30
50000,2,3,2,-1,-1,-1,-1,-1,-1,3123,1326,2866,4406,2821,1854,1326,5774.39123540435,4406,2821,1854,1688,"0",30
230000,1,1,2,-1,0,0,0,0,0,1156,10892,20039,29045,74551,92182,10000,10000,10000,1681,9970.625,3267,"0",40
70000,2,3,2,0,0,0,0,0,0,31337,34439,25170,20921,18229,20915,4000,3069,3000,2000,3000,3000,"0",20
210000,2,2,2,0,0,0,0,0,0,78632,49707,37998,32062,27056,15955,2000,2200,2008,2000,5000,5000,"0",20
160000,2,1,1,0,0,-1,0,0,0,160599.125,126973,88072,88783,79684,78656,3360,11046.125,2859,2638,3000,2584,"0",40
